,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
2241,el aguila,valle del cauca,1952,172,31644000,20,6922000,0,0,192,38566000
2242,el aguila,valle del cauca,1953,188,38308700,71,15532250,0,0,259,53840950
2243,el aguila,valle del cauca,1954,158,40936413,89,17933900,0,0,247,58870313
2244,el aguila,valle del cauca,1955,163,39504500,115,26554714,0,0,278,66059214
2245,el aguila,valle del cauca,1956,178,41363061,141,38873509,0,0,319,80236570
2246,el aguila,valle del cauca,1957,136,348400,123,347620,0,0,259,696020
2247,el aguila,valle del cauca,1958,105,297497,87,196684,9,77937,201,572118
2248,el aguila,valle del cauca,1959,107,312048,52,118790,11,91687,170,522525
2249,el aguila,valle del cauca,1960,131,302117,44,112110,8,60050,183,474277
2250,el cairo,valle del cauca,1952,213,39669000,34,8908000,0,0,247,48577000
2251,el cairo,valle del cauca,1953,370,68480000,215,31717616,0,0,585,100197616
2252,el cairo,valle del cauca,1954,487,79191675,313,37015843,0,0,800,116207518
2253,el cairo,valle del cauca,1955,539,101637582,303,44394742,0,0,842,146032324
2254,el cairo,valle del cauca,1956,501,111213140,309,89282821,0,0,810,200495961
2255,el cairo,valle del cauca,1957,362,954715,324,1029513,0,0,686,1984228
2256,el cairo,valle del cauca,1958,376,932586,231,511859,27,316900,634,1761345
2257,el cairo,valle del cauca,1959,404,851471,297,832177,27,269095,728,1952743
2258,el cairo,valle del cauca,1960,402,874642,310,887734,31,268053,743,2030429
2259,palmira,valle del cauca,1952,622,78519200,260,117981693,0,0,882,196500893
2260,palmira,valle del cauca,1953,830,102080871,319,118701489,0,0,1149,220782360
2261,palmira,valle del cauca,1954,746,87661304,392,132274337,0,0,1138,219935641
2262,palmira,valle del cauca,1955,880,114748544,504,199019052,0,0,1384,313767596
2263,palmira,valle del cauca,1956,760,88814011,490,198283109,0,0,1250,287097120
2264,palmira,valle del cauca,1957,747,1220174,426,2059675,0,0,1173,3279849
2265,palmira,valle del cauca,1958,673,1387586,329,1928348,363,1047305,1365,4363239
2266,palmira,valle del cauca,1959,675,1421310,423,3332805,342,1011470,1440,5765585
2267,palmira,valle del cauca,1960,665,1792830,445,3761160,316,917235,1426,6471225
2268,restrepo,valle del cauca,1955,328,40804500,116,33952311,0,0,444,74756811
2269,restrepo,valle del cauca,1956,357,49912500,142,63854292,0,0,499,113766792
2270,restrepo,valle del cauca,1957,326,439488,141,613707,0,0,467,1053195
2271,restrepo,valle del cauca,1958,373,526944,149,563049,33,226528,555,1316521
2272,restrepo,valle del cauca,1959,333,437996,144,476257,34,201879,511,1116132
2273,restrepo,valle del cauca,1960,324,414481,139,450943,31,137541,494,1002965
2274,roldanillo,valle del cauca,1952,842,103219876,368,120402172,0,0,1210,223622048
2275,roldanillo,valle del cauca,1953,1053,109015148,587,109478560,0,0,1640,218493708
2276,roldanillo,valle del cauca,1954,1096,121239589,609,111875177,0,0,1705,233114766
2277,roldanillo,valle del cauca,1955,781,88307198,402,119419189,0,0,1183,207726387
2278,roldanillo,valle del cauca,1956,639,76798900,391,144461506,0,0,1030,221260406
2279,roldanillo,valle del cauca,1957,610,836430,332,1298349,0,0,942,2134779
2280,roldanillo,valle del cauca,1958,582,848575,271,986774,93,312997,946,2148346
2281,roldanillo,valle del cauca,1959,438,662617,184,769779,70,212188,692,1644584
2282,roldanillo,valle del cauca,1960,395,587600,188,1007715,67,170337,650,1765652
2283,sevilla,valle del cauca,1952,396,73500200,321,104801000,0,0,717,178304200
2284,sevilla,valle del cauca,1953,344,85547400,362,108516300,0,0,706,194003700
2285,sevilla,valle del cauca,1954,462,122415700,358,115116250,0,0,820,237531950
2286,sevilla,valle del cauca,1955,503,112067900,436,138522593,0,0,939,250590493
2287,sevilla,valle del cauca,1956,384,87393500,423,136805301,0,0,807,224198801
2288,sevilla,valle del cauca,1957,358,833950,390,1346163,0,0,748,2180113
2289,sevilla,valle del cauca,1958,393,1001900,279,1044215,48,365767,720,2411882
2290,sevilla,valle del cauca,1959,454,1061370,264,1089513,73,556941,791,2707824
2291,sevilla,valle del cauca,1960,505,1443836,357,1556516,77,554507,939,3554859
2292,trujillo,valle del cauca,1952,391,54029041,117,35131757,0,0,508,89160798
2293,trujillo,valle del cauca,1953,438,62320380,194,44323409,0,0,632,106643789
2294,trujillo,valle del cauca,1954,389,59686121,284,54268483,0,0,673,113954604
2295,trujillo,valle del cauca,1955,388,72657232,499,137144688,0,0,887,209801920
2296,trujillo,valle del cauca,1956,321,59373927,480,147256331,0,0,801,206630258
2297,trujillo,valle del cauca,1957,213,540989,405,1480388,0,0,618,2021377
2298,trujillo,valle del cauca,1958,182,390712,168,529600,118,483783,468,1404095
2299,trujillo,valle del cauca,1959,170,469330,183,678353,110,534951,463,1682634
2300,trujillo,valle del cauca,1960,173,554118,145,520885,93,437541,411,1512543
2301,tulua,valle del cauca,1952,1116,146505320,319,117155599,0,0,1435,263660919
2302,tulua,valle del cauca,1953,1184,161997412,354,125201227,0,0,1538,287198639
2303,tulua,valle del cauca,1954,866,140071700,456,195579547,0,0,1322,335651247
2304,tulua,valle del cauca,1955,865,139867300,558,259838274,0,0,1423,399705574
2305,tulua,valle del cauca,1956,686,112858185,521,238380967,0,0,1207,351239152
2306,tulua,valle del cauca,1957,559,912360,522,2686981,0,0,1081,3599341
2307,tulua,valle del cauca,1958,512,969485,341,1847233,387,1807788,1240,4624506
2308,tulua,valle del cauca,1959,498,929108,438,2872767,253,1324160,1189,5126035
2309,tulua,valle del cauca,1960,535,1069857,468,3329090,240,1224327,1243,5623274
2310,versalles,valle del cauca,1955,728,109337312,334,86202581,0,0,1062,195539893
2311,versalles,valle del cauca,1956,771,125597389,405,126375207,0,0,1176,251972596
2312,versalles,valle del cauca,1957,713,1127350,378,1293564,0,0,1091,2420914
2313,versalles,valle del cauca,1958,592,905535,204,453972,58,549344,854,1908851
2314,versalles,valle del cauca,1959,495,683056,167,438045,55,465113,717,1586214
2315,versalles,valle del cauca,1960,572,865863,201,502836,50,386584,823,1755284
2316,zarzal,valle del cauca,1956,122,22135000,120,65427536,0,0,242,87562536
2317,zarzal,valle del cauca,1957,130,238270,116,593599,0,0,246,831869
2318,zarzal,valle del cauca,1958,157,414825,126,885584,19,130015,302,1430424
2319,zarzal,valle del cauca,1959,167,412051,166,1187003,46,188671,379,1787725
2320,zarzal,valle del cauca,1960,141,340570,171,1501991,41,180316,353,2022877
2321,mitu,vaupes,1955,42,12100000,0,0,0,0,42,12100000
2322,mitu,vaupes,1956,86,32800000,0,0,0,0,86,32800000
2323,mitu,vaupes,1957,157,626450,0,9,0,0,157,626450
2324,mitu,vaupes,1958,177,1142401,0,0,0,0,177,1142401
2325,mitu,vaupes,1959,177,1107197,1,4583,0,0,178,1111780
2326,mitu,vaupes,1960,180,928683,1,3749,0,0,181,932432
2327,puerto carreño,vichada,1955,6,2370000,5,1810000,0,0,11,4180000
2328,puerto carreño,vichada,1956,56,13025000,17,7520000,0,0,73,20545000
2329,puerto carreño,vichada,1957,42,118574,17,59627,0,0,59,178201
2330,puerto carreño,vichada,1958,34,73071,13,59946,0,0,47,133017
2331,puerto carreño,vichada,1959,35,70920,15,55705,0,0,50,126625
2332,puerto carreño,vichada,1960,26,66360,11,36658,0,0,37,103018
